,Zipcode,ParkName,ParkType,ParkServiceArea,PSAManager,email,Number,Acreage,SupDist,ParkID,Location 1,Lat,Long,size,neighborhood,attributes,google_id,google_type,google_reviews
147,94124.0,HILLTOP PARK,Neighborhood Park or Playground,PSA 3,"Watkins, Robert",robert.watkins@sfgov.org,(415) 819-6138,3.46,10.0,47,"La Salle San Francisco, CA (37.73291728, -122.38347479)",37.73291728,-122.38347479,size_large,Bayview,"[Neighborhood Park or Playground, size_large, Bayview]",ChIJA-xazBN_j4ARuoVQ_3vR7g8,"[park, point_of_interest, establishment]","I went at night.  The sundial is impressive but needs sun.  The views at night are fantastic.My wife's family, including young children (as well as older adults using walking aids)
gathered at Hilltop Park on Saturday, Oct. 13 for a memorial honoring an uncle who
passed away days ago.
The park was generally clean with ample space for the event and the approximately
forty guests in attendance. However, we did
NOT have use of the toilets. After closer in-
spection, we were able to phone the number
listed on the placard high above the locked
entry. At around 1 p.m., we were assured the doors would be opened soon. That never happened. 
We made the best of a bad situation, but our outing would have been much more enjoyable without the hassle of transporting people back down the hill in our van just to use the restroom.
Hopefully, the next family or group does not have to suffer a similar situation. 
Grassy area, picnic tables, skateboarding bowl, and sundial at the top. Long concrete slides down to a sandy area at the bottom. Too much broken glass though.Great view, built in BBQs"
148,94124.0,GILMAN PLAYGROUND,Neighborhood Park or Playground,PSA 3,"Watkins, Robert",robert.watkins@sfgov.org,(415) 819-6138,4.4,10.0,44,"Gilman Ave San Francisco, CA (37.71698202, -122.38809021)",37.71698202,-122.38809021,size_large,Bayview,"[Neighborhood Park or Playground, size_large, Bayview]",ChIJN2kj4zp_j4ARqiONDaNoCzY,"[park, point_of_interest, establishment]",I love it my daughter goes. To the programPlayground with views of Candlestick Park has an expansive play structure over sand. Baseball field adjacent Restrooms were locked.
149,94124.0,BAY VIEW PARK,Regional Park,PSA 3,"Watkins, Robert",robert.watkins@sfgov.org,(415) 819-6138,46.63,10.0,43,"LeConte Ave, San Francisco, CA, (37.71513230, -122.39227019)",37.7151323,-122.39227019,size_huge,Bayview,"[Regional Park, size_huge, Bayview]",ChIJQxrthSZ_j4ARARM_L6KFeNE,"[park, point_of_interest, establishment]","Great steep hill, rough-paved loop at the top. "
150,94124.0,SILVER TERRACE PLAYGROUND,Neighborhood Park or Playground,PSA 3,"Watkins, Robert",robert.watkins@sfgov.org,(415) 819-6138,5.47,10.0,39,"Thornton San Francisco, CA (37.73285911, -122.40314958)",37.73285911,-122.40314958,size_large,Bayview,"[Neighborhood Park or Playground, size_large, Bayview]",ChIJVeikv_1-j4ARmiurMcRrGo4,"[point_of_interest, establishment]","There has been problem going on for over 2 years or more and I've reported until now. I've been seeing this more and more often where these three teenagers, the same teenagers that's been coming around everyday. It's started  to bother me because as I look closer, it appeared evidently they were selling/buying drugs and pass it around to other kids that are still in highschool to sniff, snort, chew, whatever it maybe, but I'm certain. They have their sacred hideout right behind the front entrance of Silver Terrace Playground and in front of the basketball court; you can't miss it. The times they come and do business is around 7-9, definitely at 7 sometimes at 6:30 +. I'm going give you vivid descriptions of these kids with very close attention to detail. One is 6'2"", other one is medium 5 7 - 5 8 at best, and the the other is a young chinese girl who happens to tag along where they go. they always stay together. Oh, the six-footer is a very dark black man with braids and have his hands sagging; you can literally smell from a mile away. And the other guy is another chinese person who has this red face like he was high. With this, you can not miss them. If it's possible, I want someone to go down there to investigate from a distance or what have you and bust whatever criminal activity they're possibly scheming. Now, this is mostly speculation on part i guess, but I'll never EVER make such kind of claims and accusation if I know for certain in my last 5 years playing basketball in these parks, have any doubts or go through this kind of trouble to call them out. This has to stop. it has gone long enough unnoticed. they are distributing these to kids and forming a group-like gang around them, to provide security for their drug dealing and mischief. IF you need more evidence to just run by that place and check out at those times, ask me and ill respond immediately to the best of my ability. For the location itself, its up at the parking lot, close to foods co, zip 94124, SF CA. IF the evidence I gave you didn't match what you see, then i was wrong, but I DOUBT IT. So, i hope you take a look into this. They're here everyday in the evenings, late evenings. I can literally bet on that. Thank you for bearing with me in this very conversation along with this request. I hope you can make do something with the information I gave you or anything at all. if you need to contact me for more clarification, ill be happy to oblige.The location is not the greatest, but this still manages to be a pretty good venue for soccer with its turf fields. There are bathrooms, but the doors don't really stay closed so it's good to take a partner if you need to go. There is a gas station near by but it doesn't even have a public restroom so you can't rely on that. The parking can be a little tough and sometimes I have to park down a residential street. In that case it is good to get a buddy to walk with you at night. When I have been there the lights are always working properly and things seem to be in order. It's not kept as nice as some other turf fields but it's good enough, and the turf is relatively new.Great place to play football A very mellow place to watch games recycle and what notAthletic fields seem nice and well used. playground has small, old green-painted wooden and metal structures. Clubhouse and restroom adjacent, but it was being used by teens smoking for a bit."
151,94124.0,PALOU/PHELPS PARK,Neighborhood Park or Playground,PSA 3,"Watkins, Robert",robert.watkins@sfgov.org,(415) 819-6138,2.63,10.0,188,"Palou San Francisco, CA (37.73551382, -122.39472336)",37.73551382,-122.39472336,size_large,Bayview,"[Neighborhood Park or Playground, size_large, Bayview]",ChIJl8wBEAR_j4AR6A0AtyttXiE,"[park, point_of_interest, establishment]",Well used playground with some fun play structures. Could use a little TLC. Scrub grass hill above and Caltrain tracks heading into a tunnel below makes for a nice vista.
152,94124.0,YOUNGBLOOD COLEMAN PLAYGROUND,Neighborhood Park or Playground,PSA 3,"Watkins, Robert",robert.watkins@sfgov.org,(415) 819-6138,6.13,10.0,45,"1398 Hudson St San Francisco, CA (37.73876792, -122.38450221)",37.73876792,-122.38450221,size_large,Bayview,"[Neighborhood Park or Playground, size_large, Bayview]",ChIJ_x7boQ5_j4ARrlketHWwGCY,"[park, point_of_interest, establishment]","Decent softball field. Very fast infield, uneven, and expect bad hops. First base is staring at the setting sun too. The fences are short, especially to right making homers easy to hit. Brand new basketball and tennis courts, baseball field, soccer field, swings, restrooms, and a concrete slide.Its aite nasty but jus go dar 4 da niggasIts nasty and would never take me kid there trust me"
153,94124.0,BAY VIEW PLAYGROUND,Neighborhood Park or Playground,PSA 3,"Watkins, Robert",robert.watkins@sfgov.org,(415) 819-6138,3.4,10.0,38,"3rd San Francisco, CA (37.72593906, -122.39329436)",37.72593906,-122.39329436,size_large,Bayview,"[Neighborhood Park or Playground, size_large, Bayview]",ChIJcZgi1biAhYARI53LoegJhLg,"[night_club, bar, restaurant, food, point_of_interest, establishment]","Great service, had a great time. Nice environment, good beer and the popcorn chicken was on point. Worth it!My friend loves the corn here. That is all she talked about. I think it's OK. Fun place to eat though. The karaoke is mostly K-Pop and the American song selection was pretty dismal. The machine was also hard to use and didn't queue up any songs so you had to enter them one by one.

Food, drinks and service were great though!We came here on a late Saturday night after hanging out at the bar, since everyone was hungry and singing was on our mind. Their karaoke room pricing policy is a bit weird, but it's definitely on the pricier end, perhaps because they serve alcohol in the karaoke rooms. We were told it was a flat $20 for everyone to share the room for an hour, but each person would have to order a minimum of $30 of food and drink. Since there were 6 of us, we ended up ordering a lot of food. Fried chicken, tofu soup, garlic fries, rice cake and ramen, seafood pancake, and soju were just a few of the items we ordered. For the soju, you will get exactly 12 shot glass full of drinks from the ""large"" option, which is weird because the size is a ""small"" at other Korean bar places, like Dan Sung Sa in Oakland. 

Karaoke options were okay, not spectacular. No super recent songs, with only a few things from the past year so they don't update their song list often. 

Overall, mediocre food and karaoke experience. Really rude service, they repeatedly interrupted to demand we order more drinks, with a TWENTY DOLLAR MINIMUM for each person. The phone to order drinks was broken and the guy repeatedly talks to me like I'm retarded and it's my fault. Many interruptions by the guy while we are enjoying ourselves throughout our 2 hour time.
 
The guy ejects us a few minutes early like he's military then turns to talk to his friends instead of cashing me out. After a minute I tap him on the shoulder and he rudely complains that he's 'just doing his job' then flat out refuses to cash me out like an insolent teenager until I forced him by bringing up the tip. Just a terrible attitude towards us the whole night, like we were unwanted. Then he includes 18% gratuity on a 3 person group. Go to YamaSho, do not go here."
154,94124.0,ADAM ROGERS PARK,Neighborhood Park or Playground,PSA 3,"Watkins, Robert",robert.watkins@sfgov.org,(415) 819-6138,2.74,10.0,46,"Ingalls San Francisco, CA (37.73101645, -122.38385466)",37.73101645,-122.38385466,size_large,Bayview,"[Neighborhood Park or Playground, size_large, Bayview]",ChIJmXgD-xN_j4ARjIgcFMOkH8I,"[park, point_of_interest, establishment]",Quiet playground and basketball court with restrooms. Play structure is low but expansive; over a sand base. Up a little hill giving good views of Candlestick Park and San Bruno Mountain.
155,94124.0,JOSEPH LEE RECREATION CENTER,Neighborhood Park or Playground,PSA 3,"Watkins, Robert",robert.watkins@sfgov.org,(415) 819-6138,0.78,10.0,40,"1395 Mendell St San Francisco, CA (37.73453491, -122.389412)",37.73453491,-122.389412,size_small,Bayview,"[Neighborhood Park or Playground, size_small, Bayview]",ChIJW__LiA9_j4ARP-23t61rm5o,"[point_of_interest, establishment]",Very good after school program
156,94124.0,RIDGETOP PLAZA,Neighborhood Park or Playground,PSA 3,"Watkins, Robert",robert.watkins@sfgov.org,(415) 819-6138,0.29,10.0,189,"Whitney Young Cire, San Francisco, CA, (37.73379832, -122.38345175)",37.73379832,-122.38345175,size_small,Bayview,"[Neighborhood Park or Playground, size_small, Bayview]",ChIJTc7eoZiAhYARZOOIpa30eMs,"[point_of_interest, establishment]",no reviews
157,94124.0,Hunter's Point Recreation Center,Neighborhood Park or Playground,PSA 3,"Watkins, Robert",robert.watkins@sfgov.org,(415) 695-5004,0.3,10.0,165,"200 Middle Point Rd San Francisco, CA (37.73735, -122.37834)",37.73735,-122.37834,size_small,Bayview,"[Neighborhood Park or Playground, size_small, Bayview]",ChIJS45C8Wp_j4ARcSNCENPmYe0,"[point_of_interest, establishment]",They have an outdoor pizza oven and an edible garden:-)
158,94124.0,CANDLESTICK PARK,Concession,Candlestick Park Stadium,"Gay, Mike",michael.gay@sfgov.org,(415) 218-4786,86.13,10.0,41,"Jamestown Ave San Francisco, CA (37.71327692, -122.38483572)",37.71327692,-122.38483572,size_huge,Bayview,"[Concession, size_huge, Bayview]",ChIJZ4PjJzF_j4ARt86XWgXo648,"[stadium, point_of_interest, establishment]","Saw well over 100 Giants games there. My wife attended her first baseball game there. Dad and I were on hand for the final game. I miss it, yet I don't. I loved it, yet I hated it. No matter what, it'll always be ""The Stick.""Rice be nimble. Rice be quick. Rice jumped over The Candlestick!Yes, indeed I was there.  Great win over ATL.  Just miss those ""SEVEN "" other Super Bowl with Steve  Young..........I had the opportunity to visit the Candkestick Park when I studied in California for a baseball game between the Giants and the Cardinals. It was a great experience that I'll never forget in the company of my host family the Sudermans from Reedley.Some 4 star experiences over the years and some 1 star. Goodbye Stick, it's always been a cold windy place but a lot of memories seeing Mays & McCovey, Montana, Craig, RATHMAN, Walsh and other baseball/Football greats play there.What will be etched in my mind is the wind picking up at home plate and a mini tornado of hot dog wrappers, peanuts etc swirling around and they had to call time out. Was at game 3 of the Earthquake World Series in 1989. Lots of memories."
